2018-07-06 09:00:27.504239;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:00:59.391693;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:01:31.539377;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:02:03.251979;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:02:35.000777;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:03:06.796380;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:03:38.479083;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:04:10.051907;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:04:41.741030;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:05:13.683618;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:05:45.004938;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:06:16.723561;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:06:48.917107;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:07:20.693076;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:07:52.893302;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:08:24.395863;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:08:55.980889;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:09:27.495336;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:09:59.055846;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:10:30.561287;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:11:02.064813;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:11:33.485299;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:12:05.039521;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:12:36.797247;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:13:08.406655;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:13:40.001328;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:14:11.599379;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:14:43.038709;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:15:14.836926;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:15:46.464817;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:16:18.141994;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:16:49.610613;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:17:21.139300;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:17:52.478268;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:18:24.076834;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:18:55.563030;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:19:27.103118;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:19:58.848196;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:20:30.331680;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:21:01.980581;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:21:33.740156;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:22:05.573664;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:22:37.084154;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:23:08.626410;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:23:40.294419;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:24:11.937994;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:24:43.568070;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:25:15.085313;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:25:46.566438;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:26:18.071510;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:26:49.461540;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:27:21.301703;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:27:52.892742;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:28:24.479789;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:28:56.055765;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:29:27.600543;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:29:58.997215;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:30:30.801612;{"average_price_thb": 3.504432358122235, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:31:02.406461;{"average_price_thb": 3.504432358122235, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:31:34.761896;{"average_price_thb": 4.175618581375088, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:32:06.406833;{"average_price_thb": 4.175618581375088, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:32:38.013666;{"average_price_thb": 4.188905717200026, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:33:09.451690;{"average_price_thb": 4.188905717200026, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:33:40.978277;{"average_price_thb": 4.738906237671213, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:34:12.515872;{"average_price_thb": 4.738906237671213, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:34:44.068495;{"average_price_thb": 4.738906237426338, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:35:15.587425;{"average_price_thb": 4.738906237426338, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:35:46.998144;{"average_price_thb": 4.738955065551338, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:36:18.540993;{"average_price_thb": 4.738955065551338, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:36:50.083573;{"average_price_thb": 4.738955065558616, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:37:21.951376;{"average_price_thb": 4.738955065558616, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:37:53.497585;{"average_price_thb": 4.73894449318554, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:38:25.049467;{"average_price_thb": 4.73894449318554, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:38:56.515511;{"average_price_thb": 4.751444493241393, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:39:27.996426;{"average_price_thb": 4.750711261403317, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:39:59.406571;{"average_price_thb": 4.750711261403317, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:40:31.263860;{"average_price_thb": 4.747440589212542, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:41:02.659897;{"average_price_thb": 4.747440589212542, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:41:34.140209;{"average_price_thb": 4.747440621392336, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:42:05.747055;{"average_price_thb": 4.747440621392336, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:42:37.416830;{"average_price_thb": 4.747440621392336, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:43:08.968110;{"average_price_thb": 4.747440621392336, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:43:40.525431;{"average_price_thb": 4.747440482649749, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:44:12.515646;{"average_price_thb": 4.747440482649749, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:44:44.064278;{"average_price_thb": 4.748905788199875, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:45:15.469845;{"average_price_thb": 4.748905788199875, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:45:47.263137;{"average_price_thb": 4.760794974837249, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:46:19.139588;{"average_price_thb": 4.760794974837249, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:46:50.854636;{"average_price_thb": 4.757644656247984, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:47:22.488865;{"average_price_thb": 4.757644656247984, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:47:53.557649;{"average_price_thb": 9.395289282693643, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:48:25.333260;{"average_price_thb": 9.395289282693643, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:48:56.968310;{"average_price_thb": 9.395289302437686, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:49:29.078371;{"average_price_thb": 9.395289302437686, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:50:00.665085;{"average_price_thb": 9.190570250689744, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:50:32.601583;{"average_price_thb": 9.190550796688296, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:51:04.253720;{"average_price_thb": 9.190550796688296, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:51:36.329303;{"average_price_thb": 9.190212924481823, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:52:07.911081;{"average_price_thb": 9.190212924481823, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:52:39.279576;{"average_price_thb": 9.190212805281895, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:53:10.926080;{"average_price_thb": 9.190212805281895, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:53:42.265650;{"average_price_thb": 9.202606402646138, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:54:13.560662;{"average_price_thb": 9.202606402646138, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:54:45.325890;{"average_price_thb": 9.102606432452099, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:55:16.605859;{"average_price_thb": 9.102606432452099, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:55:48.100890;{"average_price_thb": 9.10385037663439, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:56:19.622122;{"average_price_thb": 9.10385037663439, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:56:51.083469;{"average_price_thb": 9.103677733854255, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:57:22.741765;{"average_price_thb": 9.103677733854255, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-07-06 09:57:54.501378;{"average_price_thb": 3.492293910549137, "symbols_count": 600, "average_change_pct": -0.04918333333333331, "total_shares_value_thb": 1270715600.0};
2018-07-06 09:58:26.340169;{"average_price_thb": 3.492293910549137, "symbols_count": 600, "average_change_pct": -0.04918333333333331, "total_shares_value_thb": 1270715600.0};
2018-07-06 09:58:57.996180;{"average_price_thb": 3.4797938718025616, "symbols_count": 600, "average_change_pct": -0.07273333333333332, "total_shares_value_thb": 1712705770.0};
2018-07-06 09:59:29.592198;{"average_price_thb": 3.4797938718025616, "symbols_count": 600, "average_change_pct": -0.07273333333333332, "total_shares_value_thb": 1712705770.0};
2018-07-06 10:00:01.129258;{"average_price_thb": 3.4735438688150677, "symbols_count": 600, "average_change_pct": -0.10343333333333339, "total_shares_value_thb": 1968518320.0};
2018-07-06 10:00:32.336310;{"average_price_thb": 3.4735438688150677, "symbols_count": 600, "average_change_pct": -0.10343333333333339, "total_shares_value_thb": 1968518320.0};
2018-07-06 10:01:04.233203;{"average_price_thb": 3.4735829313195925, "symbols_count": 600, "average_change_pct": -0.12523333333333334, "total_shares_value_thb": 2209110920.0};
2018-07-06 10:01:36.163610;{"average_price_thb": 3.4610838939309376, "symbols_count": 600, "average_change_pct": -0.15023333333333327, "total_shares_value_thb": 2583755190.0};
2018-07-06 10:02:07.641053;{"average_price_thb": 3.4610838939309376, "symbols_count": 600, "average_change_pct": -0.15023333333333327, "total_shares_value_thb": 2583755190.0};
2018-07-06 10:02:39.290558;{"average_price_thb": 3.4673329421193144, "symbols_count": 600, "average_change_pct": -0.1313833333333333, "total_shares_value_thb": 2845331730.0};
2018-07-06 10:03:10.997311;{"average_price_thb": 3.4673329421193144, "symbols_count": 600, "average_change_pct": -0.1313833333333333, "total_shares_value_thb": 2845331730.0};
2018-07-06 10:03:42.973313;{"average_price_thb": 3.454832939152957, "symbols_count": 600, "average_change_pct": -0.13749999999999993, "total_shares_value_thb": 2987022490.0};
2018-07-06 10:04:14.804182;{"average_price_thb": 3.454832939152957, "symbols_count": 600, "average_change_pct": -0.13749999999999993, "total_shares_value_thb": 2987022490.0};
2018-07-06 10:04:46.406804;{"average_price_thb": 3.467332767803634, "symbols_count": 600, "average_change_pct": -0.15758333333333335, "total_shares_value_thb": 3123702240.0};
2018-07-06 10:05:18.074212;{"average_price_thb": 3.467332767803634, "symbols_count": 600, "average_change_pct": -0.15758333333333335, "total_shares_value_thb": 3123702240.0};
2018-07-06 10:05:49.633511;{"average_price_thb": 3.4610844444022164, "symbols_count": 600, "average_change_pct": -0.19019999999999992, "total_shares_value_thb": 3318256970.0};
2018-07-06 10:06:21.002141;{"average_price_thb": 3.4610844444022164, "symbols_count": 600, "average_change_pct": -0.19019999999999992, "total_shares_value_thb": 3318256970.0};
2018-07-06 10:06:52.568929;{"average_price_thb": 3.473586273576647, "symbols_count": 600, "average_change_pct": -0.2006166666666667, "total_shares_value_thb": 3501429230.0};
2018-07-06 10:07:24.092391;{"average_price_thb": 3.473586273576647, "symbols_count": 600, "average_change_pct": -0.2006166666666667, "total_shares_value_thb": 3501429230.0};
2018-07-06 10:07:55.613060;{"average_price_thb": 3.473586273576647, "symbols_count": 600, "average_change_pct": -0.2006166666666667, "total_shares_value_thb": 3501429230.0};
2018-07-06 10:08:27.172659;{"average_price_thb": 3.4798362575579036, "symbols_count": 600, "average_change_pct": -0.2071166666666667, "total_shares_value_thb": 3804890950.0};
2018-07-06 10:08:58.706020;{"average_price_thb": 3.473429849001145, "symbols_count": 600, "average_change_pct": -0.1329666666666667, "total_shares_value_thb": 4060000990.0};
2018-07-06 10:09:30.626969;{"average_price_thb": 3.473429849001145, "symbols_count": 600, "average_change_pct": -0.1329666666666667, "total_shares_value_thb": 4060000990.0};
2018-07-06 10:10:02.151683;{"average_price_thb": 3.4607735990001984, "symbols_count": 600, "average_change_pct": -0.20483333333333342, "total_shares_value_thb": 4282861760.0};
2018-07-06 10:10:33.623872;{"average_price_thb": 3.4607735990001984, "symbols_count": 600, "average_change_pct": -0.20483333333333342, "total_shares_value_thb": 4282861760.0};
2018-07-06 10:11:05.621048;{"average_price_thb": 3.4670211575846355, "symbols_count": 600, "average_change_pct": -0.19181666666666675, "total_shares_value_thb": 4420559600.0};
2018-07-06 10:11:37.094465;{"average_price_thb": 3.4920211814233286, "symbols_count": 600, "average_change_pct": -0.16658333333333333, "total_shares_value_thb": 4822090330.0};
2018-07-06 10:12:08.881150;{"average_price_thb": 3.4920211814233286, "symbols_count": 600, "average_change_pct": -0.16658333333333333, "total_shares_value_thb": 4822090330.0};
2018-07-06 10:12:40.439612;{"average_price_thb": 3.4982711851477064, "symbols_count": 600, "average_change_pct": -0.12800000000000003, "total_shares_value_thb": 5065676160.0};
2018-07-06 10:13:12.575139;{"average_price_thb": 3.4982711851477064, "symbols_count": 600, "average_change_pct": -0.12800000000000003, "total_shares_value_thb": 5065676160.0};
2018-07-06 10:13:44.114991;{"average_price_thb": 3.4982721377044386, "symbols_count": 600, "average_change_pct": -0.11155000000000005, "total_shares_value_thb": 5373272090.0};
2018-07-06 10:14:15.941811;{"average_price_thb": 3.4982721377044386, "symbols_count": 600, "average_change_pct": -0.11155000000000005, "total_shares_value_thb": 5373272090.0};
2018-07-06 10:14:47.815899;{"average_price_thb": 3.491982274127323, "symbols_count": 600, "average_change_pct": -0.04016666666666677, "total_shares_value_thb": 5630479570.0};
2018-07-06 10:15:19.597582;{"average_price_thb": 3.491982274127323, "symbols_count": 600, "average_change_pct": -0.04016666666666677, "total_shares_value_thb": 5630479570.0};
2018-07-06 10:15:51.127743;{"average_price_thb": 3.491982309903064, "symbols_count": 600, "average_change_pct": -0.016433333333333376, "total_shares_value_thb": 5877822010.0};
2018-07-06 10:16:22.838183;{"average_price_thb": 3.491982309903064, "symbols_count": 600, "average_change_pct": -0.016433333333333376, "total_shares_value_thb": 5877822010.0};
2018-07-06 10:16:54.470483;{"average_price_thb": 3.491982272279474, "symbols_count": 600, "average_change_pct": -0.026133333333333376, "total_shares_value_thb": 5995885800.0};
2018-07-06 10:17:26.074272;{"average_price_thb": 3.491982272279474, "symbols_count": 600, "average_change_pct": -0.026133333333333376, "total_shares_value_thb": 5995885800.0};
2018-07-06 10:17:57.602114;{"average_price_thb": 3.491357272278161, "symbols_count": 600, "average_change_pct": -0.14729999999999993, "total_shares_value_thb": 6253043520.0};
2018-07-06 10:18:29.021425;{"average_price_thb": 3.491357272278161, "symbols_count": 600, "average_change_pct": -0.14729999999999993, "total_shares_value_thb": 6253043520.0};
2018-07-06 10:19:00.855353;{"average_price_thb": 3.4788572774935704, "symbols_count": 600, "average_change_pct": -0.14733333333333332, "total_shares_value_thb": 6336338560.0};
2018-07-06 10:19:32.486984;{"average_price_thb": 3.4788572774935704, "symbols_count": 600, "average_change_pct": -0.14733333333333332, "total_shares_value_thb": 6336338560.0};
2018-07-06 10:20:04.095799;{"average_price_thb": 3.4789547513533603, "symbols_count": 600, "average_change_pct": -0.1562666666666667, "total_shares_value_thb": 6465891700.0};
2018-07-06 10:20:35.644486;{"average_price_thb": 3.4789547513533603, "symbols_count": 600, "average_change_pct": -0.1562666666666667, "total_shares_value_thb": 6465891700.0};
2018-07-06 10:21:07.406430;{"average_price_thb": 3.478953804356627, "symbols_count": 600, "average_change_pct": -0.14676666666666668, "total_shares_value_thb": 6612699670.0};
2018-07-06 10:21:38.921362;{"average_price_thb": 3.478953804356627, "symbols_count": 600, "average_change_pct": -0.14676666666666668, "total_shares_value_thb": 6612699670.0};
2018-07-06 10:22:10.522703;{"average_price_thb": 3.4664570998229305, "symbols_count": 600, "average_change_pct": -0.10630000000000005, "total_shares_value_thb": 6765948200.0};
2018-07-06 10:22:42.055834;{"average_price_thb": 3.4664814840830878, "symbols_count": 600, "average_change_pct": 0.013600000000000018, "total_shares_value_thb": 6837757570.0};
2018-07-06 10:23:13.607716;{"average_price_thb": 3.4664814840830878, "symbols_count": 600, "average_change_pct": 0.013600000000000018, "total_shares_value_thb": 6837757570.0};
2018-07-06 10:23:45.147328;{"average_price_thb": 3.4727306830002975, "symbols_count": 600, "average_change_pct": 0.014283333333333346, "total_shares_value_thb": 6968168470.0};
2018-07-06 10:24:16.655308;{"average_price_thb": 3.4727306830002975, "symbols_count": 600, "average_change_pct": 0.014283333333333346, "total_shares_value_thb": 6968168470.0};
2018-07-06 10:24:48.050300;{"average_price_thb": 3.4727306829966595, "symbols_count": 600, "average_change_pct": 0.014699999999999977, "total_shares_value_thb": 7125536510.0};
2018-07-06 10:25:19.591305;{"average_price_thb": 3.4727306829966595, "symbols_count": 600, "average_change_pct": 0.014699999999999977, "total_shares_value_thb": 7125536510.0};
2018-07-06 10:25:51.102208;{"average_price_thb": 3.4602308138148956, "symbols_count": 600, "average_change_pct": 0.0177333333333333, "total_shares_value_thb": 7285499750.0};
2018-07-06 10:26:22.909461;{"average_price_thb": 3.4602308138148956, "symbols_count": 600, "average_change_pct": 0.0177333333333333, "total_shares_value_thb": 7285499750.0};
2018-07-06 10:26:54.530829;{"average_price_thb": 3.4726341350810648, "symbols_count": 600, "average_change_pct": -0.08180000000000007, "total_shares_value_thb": 7361264960.0};
