2018-06-28 09:10:30.238178;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:10:31.342376;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:11:03.175133;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:11:34.775952;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:12:06.291785;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:12:38.429574;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:13:09.967065;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:13:41.609344;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:14:13.250300;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:14:45.253461;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:15:17.114962;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:15:48.834145;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:16:20.308237;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:16:51.870784;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:17:23.632245;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:17:55.319517;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:18:27.146139;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:18:58.802592;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:19:30.134507;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:20:01.857255;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:20:33.341534;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:21:05.047951;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:21:36.337428;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:22:07.781924;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:22:39.315784;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:23:11.178033;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:23:42.781788;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:24:14.373695;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:24:45.923894;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:25:17.289640;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:25:49.133167;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:26:20.799367;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:26:52.346411;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:27:23.889024;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:27:55.882145;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:28:27.260726;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:28:58.799718;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:29:30.354713;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:30:01.676360;{"average_price_thb": 0.0, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:30:33.253484;{"average_price_thb": 3.7757145231587876, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:31:04.807560;{"average_price_thb": 3.7757145231587876, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:31:36.357386;{"average_price_thb": 4.416714991986789, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:32:07.888668;{"average_price_thb": 4.416714991986789, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:32:39.391528;{"average_price_thb": 4.616023907900009, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:33:10.829415;{"average_price_thb": 4.616023907900009, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:33:42.574713;{"average_price_thb": 4.615885706441744, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:34:14.224369;{"average_price_thb": 4.615885706441744, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:34:46.095957;{"average_price_thb": 4.6158857067793475, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:35:17.337788;{"average_price_thb": 4.6158857067793475, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:35:48.594223;{"average_price_thb": 4.6158857067793475, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:36:20.298962;{"average_price_thb": 4.6158857067793475, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:36:51.784058;{"average_price_thb": 4.6158857067793475, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:37:23.647591;{"average_price_thb": 4.6158857067793475, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:37:55.496584;{"average_price_thb": 4.615885707375394, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:38:27.350872;{"average_price_thb": 4.6033857074084725, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
2018-06-28 09:38:58.932608;{"average_price_thb": 4.6033857074084725, "symbols_count": 600, "average_change_pct": 0, "total_shares_value_thb": 0.0};
